 Now running DUAL...
 Resistances in each portion of the cell, from a simple (delta V) / I
 Time       Cur Den      R Anode       R Separator
       R Cathode        R Total
 (min)      (A/m^2)     (ohm-m^2)       (ohm-m^2)
        (ohm-m^2)      (ohm-m^2)
  
*********,      0.00000,   0.00000, 
    0.000,      0.00000,  24.85000, 
    0.001,      0.00000,  24.85000, 
    0.001,      0.00000,  24.85000, 
    0.001,      0.00000,  24.85000, 
    0.002,      0.00000,  24.85000, 
    0.002,      0.00000,  24.85000, 
    0.003,      0.00000,  24.85000, 
    0.003,      0.00000,  24.85000, 
    0.004,      0.00000,  24.85000, 
    0.005,      0.00000,  24.85000, 
    0.006,      0.00000,  24.85000, 
    0.007,      0.00000,  24.85000, 
    0.007,      0.00000,  24.85000, 
    0.009,      0.00000,  24.85000, 
    0.010,      0.00000,  24.85000, 
    0.011,      0.00000,  24.85000, 
    0.012,      0.00000,  24.85000, 
    0.014,      0.00000,  24.85000, 
    0.016,      0.00000,  24.85000, 
    0.017,      0.00000,  24.85000, 
    0.019,      0.00000,  24.85000, 
    0.022,      0.00000,  24.85000, 
    0.024,      0.00000,  24.85000, 
    0.027,      0.00000,  24.85000, 
    0.030,      0.00000,  24.85000, 
    0.033,      0.00000,  24.85000, 
    0.037,      0.00000,  24.85000, 
    0.041,      0.00000,  24.85000, 
    0.045,      0.00000,  24.85000, 
    0.050,      0.00000,  24.85000, 
    0.055,      0.00000,  24.85000, 
    0.061,      0.00000,  24.85000, 
    0.067,      0.00000,  24.85000, 
    0.074,      0.00000,  24.85000, 
    0.082,      0.00000,  24.85000, 
    0.091,      0.00000,  24.85000, 
    0.100,      0.00000,  24.85000, 
    0.110,      0.00000,  24.85000, 
    0.122,      0.00000,  24.85000, 
    0.134,      0.00000,  24.85000, 
    0.148,      0.00000,  24.85000, 
    0.163,      0.00000,  24.85000, 
    0.180,      0.00000,  24.85000, 
    0.198,      0.00000,  24.85000, 
    0.218,      0.00000,  24.85000, 
    0.240,      0.00000,  24.85000, 
    0.264,      0.00000,  24.85000, 
    0.291,      0.00000,  24.85000, 
    0.320,      0.00000,  24.85000, 
    0.353,      0.00000,  24.85000, 
    0.388,      0.00000,  24.85000, 
    0.427,      0.00000,  24.85000, 
    0.470,      0.00000,  24.85000, 
    0.518,      0.00000,  24.85000, 
    0.570,      0.00000,  24.85000, 
    0.627,      0.00000,  24.85000, 
    0.690,      0.00000,  24.85000, 
    0.760,      0.00000,  24.85000, 
    0.836,      0.00000,  24.85000, 
    0.920,      0.00000,  24.85000, 
    1.012,      0.00000,  24.85000, 
    1.113,      0.00000,  24.85000, 
    1.225,      0.00000,  24.85000, 
    1.348,      0.00000,  24.85000, 
    1.483,      0.00000,  24.85000, 
    1.632,      0.00000,  24.85000, 
    1.795,      0.00000,  24.85000, 
    1.975,      0.00000,  24.85000, 
    2.173,      0.00000,  24.85000, 
    2.390,      0.00000,  24.85000, 
    2.629,      0.00000,  24.85000, 
    2.893,      0.00000,  24.85000, 
    3.182,      0.00000,  24.85000, 
    3.501,      0.00000,  24.85000, 
    3.851,      0.00000,  24.85000, 
    4.237,      0.00000,  24.85000, 
    4.661,      0.00000,  24.85000, 
    5.000,      0.00000,  24.85000, 
    5.000,      0.00000,  24.85000, 
    5.000,      0.00000,  24.85000, 
    5.000,      0.00000,  24.85000, 
    5.001,      0.00000,  24.85000, 
    5.001,      0.00000,  24.85000, 
    5.002,      0.00000,  24.85000, 
    5.002,      0.00000,  24.85000, 
    5.003,      0.00000,  24.85000, 
    5.003,      0.00000,  24.85000, 
    5.004,      0.00000,  24.85000, 
    5.005,      0.00000,  24.85000, 
    5.005,      0.00000,  24.85000, 
    5.006,      0.00000,  24.85000, 
    5.007,      0.00000,  24.85000, 
    5.008,      0.00000,  24.85000, 
    5.009,      0.00000,  24.85000, 
    5.011,      0.00000,  24.85000, 
    5.012,      0.00000,  24.85000, 
    5.014,      0.00000,  24.85000, 
    5.015,      0.00000,  24.85000, 
    5.017,      0.00000,  24.85000, 
    5.019,      0.00000,  24.85000, 
    5.021,      0.00000,  24.85000, 
    5.024,      0.00000,  24.85000, 
    5.027,      0.00000,  24.85000, 
    5.029,      0.00000,  24.85000, 
    5.033,      0.00000,  24.85000, 
    5.036,      0.00000,  24.85000, 
    5.040,      0.00000,  24.85000, 
    5.045,      0.00000,  24.85000, 
    5.050,      0.00000,  24.85000, 
    5.055,      0.00000,  24.85000, 
    5.061,      0.00000,  24.85000, 
    5.067,      0.00000,  24.85000, 
    5.074,      0.00000,  24.85000, 
    5.082,      0.00000,  24.85000, 
    5.090,      0.00000,  24.85000, 
    5.100,      0.00000,  24.85000, 
    5.110,      0.00000,  24.85000, 
    5.121,      0.00000,  24.85000, 
    5.134,      0.00000,  24.85000, 
    5.148,      0.00000,  24.85000, 
    5.163,      0.00000,  24.85000, 
    5.179,      0.00000,  24.85000, 
    5.197,      0.00000,  24.85000, 
    5.218,      0.00000,  24.85000, 
    5.240,      0.00000,  24.85000, 
    5.264,      0.00000,  24.85000, 
    5.291,      0.00000,  24.85000, 
    5.320,      0.00000,  24.85000, 
    5.352,      0.00000,  24.85000, 
    5.388,      0.00000,  24.85000, 
    5.427,      0.00000,  24.85000, 
    5.470,      0.00000,  24.85000, 
    5.517,      0.00000,  24.85000, 
    5.570,      0.00000,  24.85000, 
    5.627,      0.00000,  24.85000, 
    5.690,      0.00000,  24.85000, 
    5.759,      0.00000,  24.85000, 
    5.835,      0.00000,  24.85000, 
    5.919,      0.00000,  24.85000, 
    6.012,      0.00000,  24.85000, 
    6.113,      0.00000,  24.85000, 
    6.225,      0.00000,  24.85000, 
    6.348,      0.00000,  24.85000, 
    6.483,      0.00000,  24.85000, 
    6.631,      0.00000,  24.85000, 
    6.795,      0.00000,  24.85000, 
    6.974,      0.00000,  24.85000, 
    7.172,      0.00000,  24.85000, 
    7.390,      0.00000,  24.85000, 
    7.629,      0.00000,  24.85000, 
    7.892,      0.00000,  24.85000, 
    8.182,      0.00000,  24.85000, 
    8.501,      0.00000,  24.85000, 
    8.851,      0.00000,  24.85000, 
    9.236,      0.00000,  24.85000, 
    9.660,      0.00000,  24.85000, 
   10.000,      0.00000,  24.85000, 
10.00000,    11.00,    0.17655E-03,    0.22067E-04,    0.90832E-03,    0.11069E-02
   10.000,     11.00000,  24.85000, 
10.00000,    11.00,    0.17655E-03,    0.22067E-04,    0.90832E-03,    0.11069E-02
   10.000,     11.00000,  24.85000, 
10.00033,    11.00,    0.17631E-03,    0.22147E-04,    0.90730E-03,    0.11058E-02
   10.000,     11.00000,  24.85000, 
10.00070,    11.00,    0.17621E-03,    0.22247E-04,    0.90672E-03,    0.11052E-02
   10.001,     11.00000,  24.85000, 
10.00110,    11.00,    0.17615E-03,    0.22353E-04,    0.90628E-03,    0.11048E-02
   10.001,     11.00000,  24.85000, 
10.00155,    11.00,    0.17613E-03,    0.22472E-04,    0.90593E-03,    0.11045E-02
   10.002,     11.00000,  24.85000, 
10.00204,    11.00,    0.17611E-03,    0.22599E-04,    0.90562E-03,    0.11043E-02
   10.002,     11.00000,  24.85000, 
10.00257,    11.00,    0.17612E-03,    0.22738E-04,    0.90535E-03,    0.11042E-02
   10.003,     11.00000,  24.85000, 
10.00316,    11.00,    0.17613E-03,    0.22887E-04,    0.90510E-03,    0.11041E-02
   10.003,     11.00000,  24.85000, 
10.00381,    11.00,    0.17616E-03,    0.23047E-04,    0.90488E-03,    0.11041E-02
   10.004,     11.00000,  24.85000, 
10.00453,    11.00,    0.17619E-03,    0.23216E-04,    0.90467E-03,    0.11041E-02
   10.005,     11.00000,  24.85000, 
10.00531,    11.00,    0.17624E-03,    0.23394E-04,    0.90449E-03,    0.11041E-02
   10.005,     11.00000,  24.85000, 
10.00618,    11.00,    0.17630E-03,    0.23580E-04,    0.90433E-03,    0.11042E-02
   10.006,     11.00000,  24.85000, 
10.00713,    11.00,    0.17637E-03,    0.23773E-04,    0.90420E-03,    0.11043E-02
   10.007,     11.00000,  24.85000, 
10.00817,    11.00,    0.17645E-03,    0.23971E-04,    0.90409E-03,    0.11045E-02
   10.008,     11.00000,  24.85000, 
10.00932,    11.00,    0.17654E-03,    0.24175E-04,    0.90400E-03,    0.11047E-02
   10.009,     11.00000,  24.85000, 
10.01059,    11.00,    0.17664E-03,    0.24381E-04,    0.90395E-03,    0.11050E-02
   10.011,     11.00000,  24.85000, 
10.01198,    11.00,    0.17676E-03,    0.24592E-04,    0.90392E-03,    0.11053E-02
   10.012,     11.00000,  24.85000, 
10.01351,    11.00,    0.17689E-03,    0.24804E-04,    0.90393E-03,    0.11056E-02
   10.014,     11.00000,  24.85000, 
10.01520,    11.00,    0.17703E-03,    0.25019E-04,    0.90398E-03,    0.11060E-02
   10.015,     11.00000,  24.85000, 
10.01705,    11.00,    0.17719E-03,    0.25235E-04,    0.90406E-03,    0.11065E-02
   10.017,     11.00000,  24.85000, 
10.01909,    11.00,    0.17736E-03,    0.25453E-04,    0.90419E-03,    0.11070E-02
   10.019,     11.00000,  24.85000, 
10.02133,    11.00,    0.17754E-03,    0.25671E-04,    0.90436E-03,    0.11076E-02
   10.021,     11.00000,  24.85000, 
10.02380,    11.00,    0.17773E-03,    0.25892E-04,    0.90458E-03,    0.11082E-02
   10.024,     11.00000,  24.85000, 
10.02651,    11.00,    0.17793E-03,    0.26113E-04,    0.90486E-03,    0.11089E-02
   10.027,     11.00000,  24.85000, 
10.02950,    11.00,    0.17815E-03,    0.26338E-04,    0.90519E-03,    0.11097E-02
   10.029,     11.00000,  24.85000, 
10.03278,    11.00,    0.17837E-03,    0.26563E-04,    0.90558E-03,    0.11105E-02
   10.033,     11.00000,  24.85000, 
10.03639,    11.00,    0.17860E-03,    0.26792E-04,    0.90603E-03,    0.11114E-02
   10.036,     11.00000,  24.85000, 
10.04037,    11.00,    0.17885E-03,    0.27022E-04,    0.90655E-03,    0.11124E-02
   10.040,     11.00000,  24.85000, 
10.04474,    11.00,    0.17910E-03,    0.27257E-04,    0.90714E-03,    0.11135E-02
   10.045,     11.00000,  24.85000, 
10.04954,    11.00,    0.17935E-03,    0.27493E-04,    0.90780E-03,    0.11146E-02
   10.050,     11.00000,  24.85000, 
10.05483,    11.00,    0.17962E-03,    0.27735E-04,    0.90854E-03,    0.11159E-02
   10.055,     11.00000,  24.85000, 
10.06065,    11.00,    0.17989E-03,    0.27979E-04,    0.90936E-03,    0.11172E-02
   10.061,     11.00000,  24.85000, 
10.06705,    11.00,    0.18017E-03,    0.28229E-04,    0.91027E-03,    0.11187E-02
   10.067,     11.00000,  24.85000, 
10.07408,    11.00,    0.18045E-03,    0.28482E-04,    0.91126E-03,    0.11202E-02
   10.074,     11.00000,  24.85000, 
10.08183,    11.00,    0.18074E-03,    0.28741E-04,    0.91234E-03,    0.11218E-02
   10.082,     11.00000,  24.85000, 
10.09034,    11.00,    0.18103E-03,    0.29005E-04,    0.91350E-03,    0.11235E-02
   10.090,     11.00000,  24.85000, 
10.09971,    11.00,    0.18133E-03,    0.29276E-04,    0.91476E-03,    0.11254E-02
   10.100,     11.00000,  24.85000, 
10.11001,    11.00,    0.18163E-03,    0.29553E-04,    0.91611E-03,    0.11273E-02
   10.110,     11.00000,  24.85000, 
10.12135,    11.00,    0.18193E-03,    0.29838E-04,    0.91754E-03,    0.11293E-02
   10.121,     11.00000,  24.85000, 
10.13382,    11.00,    0.18223E-03,    0.30130E-04,    0.91905E-03,    0.11314E-02
   10.134,     11.00000,  24.85000, 
10.14753,    11.00,    0.18253E-03,    0.30433E-04,    0.92064E-03,    0.11336E-02
   10.148,     11.00000,  24.85000, 
10.16262,    11.00,    0.18283E-03,    0.30744E-04,    0.92230E-03,    0.11359E-02
   10.163,     11.00000,  24.85000, 
10.17921,    11.00,    0.18311E-03,    0.31067E-04,    0.92402E-03,    0.11382E-02
   10.179,     11.00000,  24.85000, 
10.19747,    11.00,    0.18338E-03,    0.31401E-04,    0.92579E-03,    0.11406E-02
   10.197,     11.00000,  24.85000, 
10.21755,    11.00,    0.18362E-03,    0.31747E-04,    0.92759E-03,    0.11430E-02
   10.218,     11.00000,  24.85000, 
10.23963,    11.00,    0.18382E-03,    0.32104E-04,    0.92940E-03,    0.11453E-02
   10.240,     11.00000,  24.85000, 
10.26393,    11.00,    0.18397E-03,    0.32473E-04,    0.93120E-03,    0.11476E-02
   10.264,     11.00000,  24.85000, 
10.29066,    11.00,    0.18404E-03,    0.32853E-04,    0.93297E-03,    0.11499E-02
   10.291,     11.00000,  24.85000, 
10.32006,    11.00,    0.18402E-03,    0.33243E-04,    0.93466E-03,    0.11519E-02
   10.320,     11.00000,  24.85000, 
10.35240,    11.00,    0.18386E-03,    0.33639E-04,    0.93625E-03,    0.11538E-02
   10.352,     11.00000,  24.85000, 
10.38797,    11.00,    0.18355E-03,    0.34042E-04,    0.93770E-03,    0.11553E-02
   10.388,     11.00000,  24.85000, 
10.42710,    11.00,    0.18304E-03,    0.34446E-04,    0.93897E-03,    0.11565E-02
   10.427,     11.00000,  24.85000, 
10.47014,    11.00,    0.18229E-03,    0.34849E-04,    0.94001E-03,    0.11571E-02
   10.470,     11.00000,  24.85000, 
10.51749,    11.00,    0.18126E-03,    0.35245E-04,    0.94078E-03,    0.11573E-02
   10.517,     11.00000,  24.85000, 
10.56957,    11.00,    0.17990E-03,    0.35633E-04,    0.94123E-03,    0.11568E-02
   10.570,     11.00000,  24.85000, 
10.62686,    11.00,    0.17816E-03,    0.36006E-04,    0.94133E-03,    0.11555E-02
   10.627,     11.00000,  24.85000, 
10.68988,    11.00,    0.17602E-03,    0.36361E-04,    0.94102E-03,    0.11534E-02
   10.690,     11.00000,  24.85000, 
10.75921,    11.00,    0.17342E-03,    0.36693E-04,    0.94029E-03,    0.11504E-02
   10.759,     11.00000,  24.85000, 
10.83546,    11.00,    0.17035E-03,    0.37000E-04,    0.93909E-03,    0.11464E-02
   10.835,     11.00000,  24.85000, 
10.91934,    11.00,    0.16679E-03,    0.37277E-04,    0.93741E-03,    0.11415E-02
   10.919,     11.00000,  24.85000, 
11.01161,    11.00,    0.16273E-03,    0.37524E-04,    0.93523E-03,    0.11355E-02
   11.012,     11.00000,  24.85000, 
11.11310,    11.00,    0.15819E-03,    0.37739E-04,    0.93255E-03,    0.11285E-02
   11.113,     11.00000,  24.85000, 
11.22474,    11.00,    0.15322E-03,    0.37922E-04,    0.92937E-03,    0.11205E-02
   11.225,     11.00000,  24.85000, 
